video-id,glance
v=-PSYPrE5LrQ__#1_label_B4-0-0,2043
v=-PSYPrE5LrQ__#1_label_B4-0-0,2629
v=-_6vGj67Iq8__#1_label_G-0-0,1916
v=-boWwzJqEhQ__#1_label_B4-0-0,2772
v=-boWwzJqEhQ__#1_label_B4-0-0,9676
v=-hBdgexQk6k__#1_label_G-0-0,324
v=-hBdgexQk6k__#1_label_G-0-0,649
v=-n1W0wSv_vQ__#00-00-00_00-01-51_label_B6-0-0,132
v=-n1W0wSv_vQ__#00-00-00_00-01-51_label_B6-0-0,597
v=-n1W0wSv_vQ__#00-01-52_00-03-10_label_B6-0-0,758
v=-n1W0wSv_vQ__#00-04-00_00-05-19_label_B6-0-0,896
v=-n1W0wSv_vQ__#00-04-00_00-05-19_label_B6-0-0,1264
v=-n1W0wSv_vQ__#00-05-19_00-06-00_label_B6-0-0,966
v=-pvf8ftpRWg__#1_label_B4-0-0,1954
v=-pvf8ftpRWg__#1_label_B4-0-0,4706
v=-pvf8ftpRWg__#1_label_B4-0-0,10570
v=-pvf8ftpRWg__#1_label_B4-0-0,12742
v=-uaaOVNBQJI__#1_label_B4-0-0,48
v=-uaaOVNBQJI__#1_label_B4-0-0,361
v=-uaaOVNBQJI__#1_label_B4-0-0,448
v=00UDa4PVpw0__#1_label_B4-0-0,120
v=00UDa4PVpw0__#1_label_B4-0-0,1054
v=00UDa4PVpw0__#1_label_B4-0-0,1918
v=00UDa4PVpw0__#1_label_B4-0-0,2712
v=0J7I718Gs9A__#1_label_B4-0-0,411
v=0J7I718Gs9A__#1_label_B4-0-0,667
v=0J7I718Gs9A__#1_label_B4-0-0,1017
v=0N3BKmDiKmc__#00-00-00_00-00-51_label_B6-0-0,346
v=0N3BKmDiKmc__#00-00-00_00-00-51_label_B6-0-0,881
v=0N3BKmDiKmc__#00-01-00_00-02-45_label_B6-0-0,590
v=0N3BKmDiKmc__#00-03-00_00-04-09_label_B6-0-0,725
v=0N3BKmDiKmc__#00-04-10_00-06-09_label_B6-0-0,583
v=0N3BKmDiKmc__#00-04-10_00-06-09_label_B6-0-0,911
v=0N3BKmDiKmc__#00-09-00_00-10-29_label_B6-0-0,1638
v=0N5-9mps6z4__#1_label_B4-0-0,248
v=0N5-9mps6z4__#1_label_B4-0-0,776
v=0N5-9mps6z4__#1_label_B4-0-0,2607
v=0Ym0O9Phueo__#1_label_B4-0-0,200
v=0Ym0O9Phueo__#1_label_B4-0-0,818
v=0Ym0O9Phueo__#1_label_B4-0-0,1374
v=0Ym0O9Phueo__#1_label_B4-0-0,2902
v=0aOC63IZPTs__#00-00-00_00-01-51_label_B6-0-0,1646
v=0aOC63IZPTs__#00-01-52_00-03-10_label_B6-0-0,879
v=0aOC63IZPTs__#00-04-00_00-05-19_label_B6-0-0,1217
v=0aOC63IZPTs__#00-04-00_00-05-19_label_B6-0-0,1482
v=0aOC63IZPTs__#00-06-01_00-07-08_label_B6-0-0,224
v=0aOC63IZPTs__#00-07-40_00-08-48_label_B6-0-0,1166
v=0aOC63IZPTs__#00-10-41_00-12-20_label_B6-0-0,2154
v=0gdy9L5whEs__#1_label_B6-0-0,8428
v=0gdy9L5whEs__#1_label_B6-0-0,19175
v=0lTLBaAtuNM__#00-02-11_00-03-21_label_G-0-0,873
v=0qtIjyt-7wg__#00-03-00_00-03-55_label_B6-0-0,800
v=1-oou66siyU__#1_label_B1-0-0,323
v=1-oou66siyU__#1_label_B1-0-0,879
v=11_7Yfan0Oc__#1_label_G-0-0,501
v=15wDrZJQpsw__#00-01-00_00-02-45_label_B6-0-0,326
v=15wDrZJQpsw__#00-04-10_00-05-12_label_B6-0-0,305
v=15wDrZJQpsw__#00-07-40_00-08-50_label_B6-0-0,739
v=16u0FU8Dq0Q__#1_label_B4-0-0,175
v=16u0FU8Dq0Q__#1_label_B4-0-0,527
v=16u0FU8Dq0Q__#1_label_B4-0-0,976
v=16u0FU8Dq0Q__#1_label_B4-0-0,1259
v=16u0FU8Dq0Q__#1_label_B4-0-0,1805
v=17opHdt3xc8__#1_label_G-B2-0,342
v=17opHdt3xc8__#1_label_G-B2-0,470
v=1LgHkQL7Jms__#00-00-00_00-01-21_label_B6-0-0,1829
v=1LgHkQL7Jms__#00-01-24_00-02-51_label_B6-0-0,925
v=1LgHkQL7Jms__#00-03-10_00-04-19_label_B6-0-0,832
v=1LgHkQL7Jms__#00-04-20_00-05-51_label_B6-0-0,2110
v=1LgHkQL7Jms__#00-05-52_00-07-11_label_B6-0-0,840
v=1RGb7knUKG0__#1_label_G-0-0,1161
v=1YSzFo5_DcU__#1_label_B4-0-0,226
v=1YSzFo5_DcU__#1_label_B4-0-0,2872
v=1YSzFo5_DcU__#1_label_B4-0-0,4334
v=1bglsyniUE4__#1_label_B4-0-0,85
v=1bglsyniUE4__#1_label_B4-0-0,466
v=1bglsyniUE4__#1_label_B4-0-0,790
v=1bglsyniUE4__#1_label_B4-0-0,1361
v=1bglsyniUE4__#1_label_B4-0-0,1827
v=1eyrO-nbaB0__#1_label_B4-0-0,728
v=1eyrO-nbaB0__#1_label_B4-0-0,1308
v=1fsEpf2O3AA__#1_label_G-0-0,3412
v=1jWM8Ry9kxM__#1_label_B4-0-0,201
v=1jWM8Ry9kxM__#1_label_B4-0-0,982
v=1jWM8Ry9kxM__#1_label_B4-0-0,1645
v=1uJo9wvzYiw__#1_label_B4-0-0,88
v=1uJo9wvzYiw__#1_label_B4-0-0,378
v=1uJo9wvzYiw__#1_label_B4-0-0,888
v=1uJo9wvzYiw__#1_label_B4-0-0,1267
v=1uJo9wvzYiw__#1_label_B4-0-0,1689
v=20kXPI2DX_U__#1_label_B2-G-B6,842
v=20kXPI2DX_U__#1_label_B2-G-B6,1553
v=27FH-nXP1xU__#1_label_B1-0-0,2534
v=2Rr21qkZEDQ__#00-01-00_00-02-45_label_B6-0-0,2398
v=2Rr21qkZEDQ__#00-04-10_00-06-09_label_B6-0-0,1181
v=2Rr21qkZEDQ__#00-04-10_00-06-09_label_B6-0-0,2249
v=2Rr21qkZEDQ__#00-08-00_00-08-45_label_B6-0-0,530
v=2Rr21qkZEDQ__#00-08-00_00-08-45_label_B6-0-0,852
v=2Rr21qkZEDQ__#00-09-00_00-10-09_label_B6-0-0,881
v=2Rr21qkZEDQ__#00-09-00_00-10-09_label_B6-0-0,1483
v=2Rr21qkZEDQ__#00-10-20_00-12-45_label_B6-0-0,260
v=2Rr21qkZEDQ__#00-13-00_00-14-09_label_B6-0-0,230
v=2Rr21qkZEDQ__#00-13-00_00-14-09_label_B6-0-0,1367
v=2Rr21qkZEDQ__#00-16-10_00-17-51_label_B6-0-0,374
v=2Z-LmV6Zycs__#1_label_B1-0-0,460
v=2att1HJqH2o__#1_label_B4-0-0,668
v=2att1HJqH2o__#1_label_B4-0-0,1404
v=2att1HJqH2o__#1_label_B4-0-0,2140
v=2att1HJqH2o__#1_label_B4-0-0,2892
v=2eLHANhvuj4__#1_label_B4-0-0,1600
v=2eLHANhvuj4__#1_label_B4-0-0,2836
v=2eLHANhvuj4__#1_label_B4-0-0,4268
v=2eLHANhvuj4__#1_label_B4-0-0,5110
v=2kygEDNk9aA__#1_label_B1-0-0,786
v=2ncA53czMOg__#00-00-00_00-00-58_label_B4-0-0,194
v=2ncA53czMOg__#00-00-00_00-00-58_label_B4-0-0,675
v=2ncA53czMOg__#00-00-00_00-00-58_label_B4-0-0,1224
v=2ncA53czMOg__#00-00-58_00-01-51_label_B4-0-0,139
v=2ncA53czMOg__#00-00-58_00-01-51_label_B4-0-0,379
v=2ncA53czMOg__#00-00-58_00-01-51_label_B4-0-0,771
v=2ncA53czMOg__#00-00-58_00-01-51_label_B4-0-0,1137
v=2ncA53czMOg__#00-01-51_00-02-40_label_B4-0-0,134
v=2ncA53czMOg__#00-01-51_00-02-40_label_B4-0-0,572
v=2ncA53czMOg__#00-01-51_00-02-40_label_B4-0-0,753
v=2ncA53czMOg__#00-01-51_00-02-40_label_B4-0-0,1080
v=2ncA53czMOg__#00-02-40_00-03-55_label_B4-0-0,725
v=2ncA53czMOg__#00-02-40_00-03-55_label_B4-0-0,1137
v=2ncA53czMOg__#00-03-55_00-05-41_label_B4-0-0,76
v=2ncA53czMOg__#00-03-55_00-05-41_label_B4-0-0,1208
v=2ncA53czMOg__#00-03-55_00-05-41_label_B4-0-0,2378
v=2qiZpndjg6Y__#1_label_G-0-0,403
v=2rfyeR-YaJw__#1_label_G-0-0,513
v=2rfyeR-YaJw__#1_label_G-0-0,1142
v=32OW6cu4Ypk__#1_label_B4-0-0,591
v=32OW6cu4Ypk__#1_label_B4-0-0,1022
v=32OW6cu4Ypk__#1_label_B4-0-0,2266
v=34gJo6HrDxY__#1_label_G-0-0,992
v=36VcW5DWJyI__#1_label_B1-0-0,3550
v=36VcW5DWJyI__#1_label_B1-0-0,4816
v=3DrY28VNPfE__#1_label_B1-0-0,750
v=3NcXHsSOzTg__#1_label_B4-0-0,896
v=3NcXHsSOzTg__#1_label_B4-0-0,1424
v=3NcXHsSOzTg__#1_label_B4-0-0,2944
v=3NklthJ7foI__#1_label_B1-0-0,520
v=3NklthJ7foI__#1_label_B1-0-0,1736
v=3a-sg-FsoGw__#1_label_B4-0-0,49
v=3a-sg-FsoGw__#1_label_B4-0-0,212
v=3a-sg-FsoGw__#1_label_B4-0-0,353
v=3a-sg-FsoGw__#1_label_B4-0-0,495
v=3a-sg-FsoGw__#1_label_B4-0-0,619
v=3a-sg-FsoGw__#1_label_B4-0-0,723
v=3qlylxu7wvc__#1_label_B4-0-0,685
v=3qlylxu7wvc__#1_label_B4-0-0,1935
v=3qlylxu7wvc__#1_label_B4-0-0,3003
v=3rV0q-9imZs__#1_label_G-0-0,642
v=3ve0JjM4NnA__#00-04-43_00-09-03_label_B1-0-0,2464
v=3ve0JjM4NnA__#00-04-43_00-09-03_label_B1-0-0,4336
v=3wCWpu0HJ_4__#1_label_G-0-0,317
v=4C5rQu7yvJo__#1_label_B1-0-0,514
v=4C5rQu7yvJo__#1_label_B1-0-0,1185
v=4C5rQu7yvJo__#1_label_B1-0-0,1747
v=4FzhVu2PR8Y__#1_label_B1,550
v=4FzhVu2PR8Y__#1_label_B1,3715
v=4VzOUKODdZ4__#1_label_B4-0-0,805
v=4VzOUKODdZ4__#1_label_B4-0-0,1762
v=4VzOUKODdZ4__#1_label_B4-0-0,2720
v=4VzOUKODdZ4__#1_label_B4-0-0,3982
v=4dZv0Ld52QQ__#1_label_B4-0-0,472
v=4dZv0Ld52QQ__#1_label_B4-0-0,1095
v=4dZv0Ld52QQ__#1_label_B4-0-0,1416
v=4dZv0Ld52QQ__#1_label_B4-0-0,1765
v=4fTFFShKMbs__#1_label_G-0-0,566
v=4sQE6T2O0EQ__#00-02-00_00-02-35_label_B6-0-0,723
v=4sQE6T2O0EQ__#00-05-50_00-07-20_label_B6-0-0,367
v=4sQE6T2O0EQ__#00-05-50_00-07-20_label_B6-0-0,1209
v=4sQE6T2O0EQ__#00-09-12_00-10-15_label_B6-0-0,428
v=4sQE6T2O0EQ__#00-09-12_00-10-15_label_B6-0-0,797
v=4tQ4ZWTFR6c__#1_label_B4-0-0,138
v=4tQ4ZWTFR6c__#1_label_B4-0-0,633
v=4tQ4ZWTFR6c__#1_label_B4-0-0,1175
v=4tQ4ZWTFR6c__#1_label_B4-0-0,1843
v=4uXbF8bt-SQ__#1_label_B4-0-0,872
v=4uXbF8bt-SQ__#1_label_B4-0-0,1672
v=4uXbF8bt-SQ__#1_label_B4-0-0,4217
v=4xBNjEbLekg__#1_label_B4-0-0,181
v=4xBNjEbLekg__#1_label_B4-0-0,1910
v=4xBNjEbLekg__#1_label_B4-0-0,4487
v=50hbq24hGIM__#00-00-00_00-01-10_label_G-0-0,1352
v=5BBoVfKOyeM__#00-01-40_00-02-59_label_B6-0-0,604
v=5BBoVfKOyeM__#00-03-02_00-03-52_label_B6-0-0,396
v=5BBoVfKOyeM__#00-03-02_00-03-52_label_B6-0-0,726
v=5Ef6_XODxHg__#1_label_B4-0-0,2659
v=5Ef6_XODxHg__#1_label_B4-0-0,3928
v=5OGEr2Q-75M__#1_label_B4-0-0,214
v=5OGEr2Q-75M__#1_label_B4-0-0,964
v=5OGEr2Q-75M__#1_label_B4-0-0,2229
v=5OGEr2Q-75M__#1_label_B4-0-0,2980
v=5OGEr2Q-75M__#1_label_B4-0-0,3859
v=5Rh7DIBWKBk__#00-00-30_00-01-45_label_B6-0-0,394
v=5Rh7DIBWKBk__#00-02-10_00-03-45_label_B6-0-0,363
v=5Rh7DIBWKBk__#00-04-00_00-05-47_label_B6-0-0,870
v=5Rh7DIBWKBk__#00-04-00_00-05-47_label_B6-0-0,1292
v=5Rh7DIBWKBk__#00-07-03_00-07-20_label_B6-0-0,354
v=5Rh7DIBWKBk__#00-07-40_00-09-10_label_B6-0-0,572
v=5Tnl7_8RqlA__#00-01-00_00-02-45_label_B6-0-0,1959
v=5Tnl7_8RqlA__#00-01-00_00-02-45_label_B6-0-0,2449
v=5Tnl7_8RqlA__#00-03-00_00-04-09_label_B6-0-0,271
v=5Tnl7_8RqlA__#00-03-00_00-04-09_label_B6-0-0,1079
v=5Tnl7_8RqlA__#00-04-10_00-06-09_label_B6-0-0,1281
v=5Tnl7_8RqlA__#00-06-10_00-07-19_label_B6-0-0,140
v=5Tnl7_8RqlA__#00-06-10_00-07-19_label_B6-0-0,1483
v=5Tnl7_8RqlA__#00-07-22_00-08-19_label_B6-0-0,476
v=5Tnl7_8RqlA__#00-08-35_00-10-25_label_B6-0-0,2006
v=5Tnl7_8RqlA__#00-13-00_00-14-09_label_B6-0-0,1450
v=5Tnl7_8RqlA__#00-14-10_00-16-09_label_B6-0-0,199
v=5Tnl7_8RqlA__#00-14-10_00-16-09_label_B6-0-0,1025
v=5Tnl7_8RqlA__#00-16-10_00-17-19_label_B6-0-0,799
v=5Tnl7_8RqlA__#00-17-22_00-18-19_label_B6-0-0,1271
v=5ZzZKy99v6k__#1_label_B4-0-0,137
v=5ZzZKy99v6k__#1_label_B4-0-0,341
v=5ZzZKy99v6k__#1_label_B4-0-0,561
v=5ZzZKy99v6k__#1_label_B4-0-0,690
v=5ai3CphP7Mo__#1_label_G-0-0,1640
v=5fyaGMyzh-4__#1_label_B1-0-0,782
v=5fyaGMyzh-4__#1_label_B1-0-0,3155
v=5fyaGMyzh-4__#1_label_B1-0-0,3781
v=5gCHS7CsjsE__#1_label_B4-0-0,11792
v=5gCHS7CsjsE__#1_label_B4-0-0,57937
v=5gCHS7CsjsE__#1_label_B4-0-0,93827
v=5gOoBB_BxRM__#1_label_B4-0-0,840
v=5gOoBB_BxRM__#1_label_B4-0-0,1588
v=5plpAWiJ9VA__#1_label_B4-0-0,108
v=5plpAWiJ9VA__#1_label_B4-0-0,341
v=5plpAWiJ9VA__#1_label_B4-0-0,711
v=5vF4si3hoRA__#1_label_B4-0-0,486
v=5vF4si3hoRA__#1_label_B4-0-0,1198
v=5vF4si3hoRA__#1_label_B4-0-0,2676
v=5vF4si3hoRA__#1_label_B4-0-0,3276
v=5wHHm-dCFyo__#1_label_B4-0-0,136
v=5wHHm-dCFyo__#1_label_B4-0-0,702
v=5wHHm-dCFyo__#1_label_B4-0-0,1435
v=5wHHm-dCFyo__#1_label_B4-0-0,1928
v=63ehKu7tYlY__#1_label_G-0-0,1345
v=65vPNt9eV3o__#1_label_B1-0-0,776
v=65vPNt9eV3o__#1_label_B1-0-0,1211
v=65vPNt9eV3o__#1_label_B1-0-0,2175
v=66F2bVUq_zk__#00-00-00_00-00-51_label_B6-0-0,510
v=66F2bVUq_zk__#00-01-00_00-02-45_label_B6-0-0,1268
v=66F2bVUq_zk__#00-03-00_00-04-09_label_B6-0-0,140
v=66F2bVUq_zk__#00-03-00_00-04-09_label_B6-0-0,444
v=66F2bVUq_zk__#00-03-00_00-04-09_label_B6-0-0,988
v=66F2bVUq_zk__#00-04-10_00-06-09_label_B6-0-0,954
v=66F2bVUq_zk__#00-04-10_00-06-09_label_B6-0-0,1466
v=66F2bVUq_zk__#00-04-10_00-06-09_label_B6-0-0,2192
v=66F2bVUq_zk__#00-06-10_00-07-19_label_B6-0-0,214
v=66F2bVUq_zk__#00-06-10_00-07-19_label_B6-0-0,1532
v=66F2bVUq_zk__#00-07-22_00-08-19_label_B6-0-0,224
v=66F2bVUq_zk__#00-07-22_00-08-19_label_B6-0-0,856
v=66F2bVUq_zk__#00-07-22_00-08-19_label_B6-0-0,1081
v=66F2bVUq_zk__#00-07-22_00-08-19_label_B6-0-0,1278
v=66F2bVUq_zk__#00-08-35_00-10-25_label_B6-0-0,831
v=66F2bVUq_zk__#00-08-35_00-10-25_label_B6-0-0,2217
v=66F2bVUq_zk__#00-08-35_00-10-25_label_B6-0-0,2508
v=66ZSIgJkQ-o__#1_label_B1-0-0,509
v=68eshtx9qaM__#1_label_B4-0-0,723
v=68eshtx9qaM__#1_label_B4-0-0,961
v=6AdDLhPwpp4__#1_label_B4-0-0,253
v=6AdDLhPwpp4__#1_label_B4-0-0,875
v=6AdDLhPwpp4__#1_label_B4-0-0,1105
v=6FnL9s4SaAc__#1_label_G-0-0,1074
v=6FnL9s4SaAc__#1_label_G-0-0,1278
v=6FnL9s4SaAc__#1_label_G-0-0,1625
v=6IiAgbi5t_Q__#1_label_B1-0-0,352
v=6IiAgbi5t_Q__#1_label_B1-0-0,647
v=6IiAgbi5t_Q__#1_label_B1-0-0,1522
v=6QGDA-AS-Ac__#1_label_G-0-0,509
v=6QGDA-AS-Ac__#1_label_G-0-0,1299
v=6WkKb8Mu89Q__#00-00-35_00-02-30_label_B6-0-0,1376
v=6WkKb8Mu89Q__#00-00-35_00-02-30_label_B6-0-0,2669
v=6aQoC1M-jEY__#1_label_B4-0-0,243
v=6aQoC1M-jEY__#1_label_B4-0-0,747
v=6aQoC1M-jEY__#1_label_B4-0-0,1851
v=6aQoC1M-jEY__#1_label_B4-0-0,2452
v=6aQoC1M-jEY__#1_label_B4-0-0,3150
v=6fDDTbiBSZc__#1_label_G-0-0,197
v=6fDDTbiBSZc__#1_label_G-0-0,887
v=6fDDTbiBSZc__#1_label_G-0-0,1600
v=6fDDTbiBSZc__#1_label_G-0-0,1907
v=6iCFrgU0HDA__#00-01-50_00-03-22_label_G-0-0,1667
v=6mTIikv5iwU__#1_label_B6-0-0,3603
v=6mTIikv5iwU__#1_label_B6-0-0,11531
v=6pvpdmz8qmI__#1_label_G-0-0,329
v=6pvpdmz8qmI__#1_label_G-0-0,1050
v=6x4wLMqYIKM__#1_label_G-0-0,236
v=6x4wLMqYIKM__#1_label_G-0-0,1468
v=6x4wLMqYIKM__#1_label_G-0-0,1906
v=6x4wLMqYIKM__#1_label_G-0-0,2237
v=736O4Hz4Nk4__#1_label_G-0-0,984
v=73uRcX0Dvfc__#00-01-52_00-03-10_label_B6-0-0,1001
v=73uRcX0Dvfc__#00-03-12_00-04-15_label_B6-0-0,120
v=73uRcX0Dvfc__#00-04-19_00-05-11_label_B6-0-0,131
v=73uRcX0Dvfc__#00-05-19_00-06-09_label_B6-0-0,834
v=7CkLX_Eho24__#1_label_B1-0-0,624
v=7G4IvR1vQ7M__#00-00-00_00-00-45_label_B1-0-0,192
v=7G4IvR1vQ7M__#00-00-00_00-00-45_label_B1-0-0,455
v=7G4IvR1vQ7M__#00-00-00_00-00-45_label_B1-0-0,782
v=7JBlGKPgKrU__#1_label_B4-0-0,338
v=7JBlGKPgKrU__#1_label_B4-0-0,1000
v=7JBlGKPgKrU__#1_label_B4-0-0,2046
v=7JBlGKPgKrU__#1_label_B4-0-0,2737
v=7JKWRE9yx5M__#1_label_B4-0-0,150
v=7JKWRE9yx5M__#1_label_B4-0-0,720
v=7JKWRE9yx5M__#1_label_B4-0-0,1370
v=7OM8znTZYkk__#1_label_B4-0-0,841
v=7OM8znTZYkk__#1_label_B4-0-0,1318
v=7PXpgxmogSc__#1_label_B4-0-0,49
v=7PXpgxmogSc__#1_label_B4-0-0,423
v=7PXpgxmogSc__#1_label_B4-0-0,836
v=7PXpgxmogSc__#1_label_B4-0-0,1485
v=7QOdBpDrmKk__#00-00-00_00-00-51_label_B6-0-0,72
v=7QOdBpDrmKk__#00-00-00_00-00-51_label_B6-0-0,243
v=7QOdBpDrmKk__#00-00-00_00-00-51_label_B6-0-0,820
v=7QOdBpDrmKk__#00-00-00_00-00-51_label_B6-0-0,954
v=7QOdBpDrmKk__#00-03-00_00-04-09_label_B6-0-0,1013
v=7QOdBpDrmKk__#00-04-10_00-06-09_label_B6-0-0,1281
v=7QOdBpDrmKk__#00-06-10_00-07-19_label_B6-0-0,387
v=7QOdBpDrmKk__#00-07-22_00-08-19_label_B6-0-0,965
v=7QOdBpDrmKk__#00-08-35_00-10-25_label_B6-0-0,897
v=7QOdBpDrmKk__#00-11-00_00-12-45_label_B6-0-0,1858
v=7QOdBpDrmKk__#00-13-00_00-14-09_label_B6-0-0,1260
v=7QOdBpDrmKk__#00-14-10_00-14-49_label_B6-0-0,649
v=7Qw-QPZZrAk__#1_label_G-0-0,198
v=7Qw-QPZZrAk__#1_label_G-0-0,426
v=7Qw-QPZZrAk__#1_label_G-0-0,641
v=7WO1qIXLan4__#1_label_B1-0-0,4049
v=7WukOSs0n5c__#1_label_G-0-0,466
v=7WukOSs0n5c__#1_label_G-0-0,862
v=7_1PfqGVSg0__#00-00-00_00-03-08_label_B2-G-0,1669
v=7_9OJnRnZjU__#1_label_B4-0-0,362
v=7_9OJnRnZjU__#1_label_B4-0-0,1256
v=7_9OJnRnZjU__#1_label_B4-0-0,2484
v=7_9OJnRnZjU__#1_label_B4-0-0,3629
v=7_9OJnRnZjU__#1_label_B4-0-0,5248
v=7bTAoATiuuc__#1_label_B4-0-0,183
v=7bTAoATiuuc__#1_label_B4-0-0,561
v=7bTAoATiuuc__#1_label_B4-0-0,1188
v=7bTAoATiuuc__#1_label_B4-0-0,1684
v=7hVEtcXXipo__#1_label_G-0-0,615
v=7hVEtcXXipo__#1_label_G-0-0,1279
v=7hVEtcXXipo__#1_label_G-0-0,1845
v=7pN6q83gl7E__#1_label_B1-0-0,1211
v=7pN6q83gl7E__#1_label_B1-0-0,1882
v=7q46-34clh4__#1_label_B4-0-0,1094
v=7q46-34clh4__#1_label_B4-0-0,1872
v=7q46-34clh4__#1_label_B4-0-0,2918
v=7q46-34clh4__#1_label_B4-0-0,3866
v=7q4Yj0O9DXo__#1_label_B6-0-0,4988
v=7rDRFFSUrPI__#00-02-32_00-04-36_label_G-0-0,282
v=7rDRFFSUrPI__#00-02-32_00-04-36_label_G-0-0,669
v=7rDRFFSUrPI__#00-02-32_00-04-36_label_G-0-0,996
v=7rDRFFSUrPI__#00-02-32_00-04-36_label_G-0-0,1577
v=87ss-JRZIs4__#1_label_G-0-0,366
v=87ss-JRZIs4__#1_label_G-0-0,439
v=883gJGDi8Xw__#1_label_B6-0-0,4888
v=88yP_20Lgqg__#1_label_B4-0-0,328
v=88yP_20Lgqg__#1_label_B4-0-0,822
v=88yP_20Lgqg__#1_label_B4-0-0,1348
v=88yP_20Lgqg__#1_label_B4-0-0,1972
v=8PB-nyWvdgM__#1_label_B4-0-0,231
v=8PB-nyWvdgM__#1_label_B4-0-0,1048
v=8TDaA_4tR-U__#1_label_B4-0-0,124
v=8TDaA_4tR-U__#1_label_B4-0-0,1368
v=8TDaA_4tR-U__#1_label_B4-0-0,2288
v=8TDaA_4tR-U__#1_label_B4-0-0,3483
v=8TDaA_4tR-U__#1_label_B4-0-0,4229
v=8bDUGRaV0cs__#1_label_B1-0-0,829
v=8bDUGRaV0cs__#1_label_B1-0-0,1627
v=8lvtYiOiCQU__#1_label_B4-0-0,1168
v=8lvtYiOiCQU__#1_label_B4-0-0,3003
v=8lvtYiOiCQU__#1_label_B4-0-0,4601
v=8m8zfrJEcN8__#1_label_B4-0-0,326
v=8m8zfrJEcN8__#1_label_B4-0-0,595
v=8m8zfrJEcN8__#1_label_B4-0-0,796
v=8m8zfrJEcN8__#1_label_B4-0-0,1516
v=8tqeeBGjnPg__#00-00-00_00-01-51_label_B6-0-0,398
v=8tqeeBGjnPg__#00-01-52_00-03-10_label_B6-0-0,1272
v=8tqeeBGjnPg__#00-01-52_00-03-10_label_B6-0-0,1769
v=8tqeeBGjnPg__#00-04-19_00-06-00_label_B6-0-0,2041
v=8tqeeBGjnPg__#00-07-02_00-08-00_label_B6-0-0,1099
v=8tqeeBGjnPg__#00-08-10_00-09-51_label_B6-0-0,241
v=8tqeeBGjnPg__#00-08-10_00-09-51_label_B6-0-0,1050
v=8tqeeBGjnPg__#00-10-00_00-11-31_label_B6-0-0,739
v=93p7OOw7Rug__#1_label_G-0-0,467
v=93p7OOw7Rug__#1_label_G-0-0,2275
v=9MQr77RSnQY__#1_label_B1-0-0,852
v=9MQr77RSnQY__#1_label_B1-0-0,1896
v=9PewfYAzMNs__#00-00-00_00-00-51_label_B6-0-0,97
v=9PewfYAzMNs__#00-00-00_00-00-51_label_B6-0-0,1124
v=9PewfYAzMNs__#00-01-00_00-02-45_label_B6-0-0,854
v=9PewfYAzMNs__#00-01-00_00-02-45_label_B6-0-0,1582
v=9PewfYAzMNs__#00-01-00_00-02-45_label_B6-0-0,2436
v=9Qmks0QVI40__#00-00-00_00-01-58_label_B4-0-0,184
v=9Qmks0QVI40__#00-00-00_00-01-58_label_B4-0-0,1033
v=9Qmks0QVI40__#00-00-00_00-01-58_label_B4-0-0,1444
v=9Qmks0QVI40__#00-00-00_00-01-58_label_B4-0-0,2605
v=9Qmks0QVI40__#00-01-58_00-04-40_label_B4-0-0,466
v=9Qmks0QVI40__#00-01-58_00-04-40_label_B4-0-0,1516
v=9Qmks0QVI40__#00-01-58_00-04-40_label_B4-0-0,2138
v=9Qmks0QVI40__#00-01-58_00-04-40_label_B4-0-0,2974
v=9W_OeAknNFE__#1_label_G-0-0,253
v=9W_OeAknNFE__#1_label_G-0-0,520
v=9W_OeAknNFE__#1_label_G-0-0,887
v=9W_OeAknNFE__#1_label_G-0-0,1224
v=9_wk5nlx3pg__#1_label_B4-0-0,407
v=9_wk5nlx3pg__#1_label_B4-0-0,1787
v=9_wk5nlx3pg__#1_label_B4-0-0,2273
v=9hbxsGFK4I4__#1_label_B4-0-0,1075
v=9hbxsGFK4I4__#1_label_B4-0-0,3358
v=9hbxsGFK4I4__#1_label_B4-0-0,4775
v=9iWViPvq3aM__#1_label_G-0-0,2072
v=9iWViPvq3aM__#1_label_G-0-0,4803
v=9piAMKGjt8o__#1_label_B1-0-0,416
v=9piAMKGjt8o__#1_label_B1-0-0,1832
v=9piAMKGjt8o__#1_label_B1-0-0,3358
v=9piAMKGjt8o__#1_label_B1-0-0,4774
v=9u_gz0hG0HA__#1_label_B1-0-0,526
v=9u_gz0hG0HA__#1_label_B1-0-0,1162
v=9u_gz0hG0HA__#1_label_B1-0-0,2996
v=9zmKVlflJ1c__#1_label_B4-0-0,904
v=9zmKVlflJ1c__#1_label_B4-0-0,2424
v=9zmKVlflJ1c__#1_label_B4-0-0,3054
v=ADQNFs9bfFk__#00-00-58_00-01-51_label_B4-0-0,50
v=ADQNFs9bfFk__#00-00-58_00-01-51_label_B4-0-0,303
v=ADQNFs9bfFk__#00-00-58_00-01-51_label_B4-0-0,916
v=ADQNFs9bfFk__#00-00-58_00-01-51_label_B4-0-0,1200
v=ADQNFs9bfFk__#00-01-51_00-03-03_label_B4-0-0,138
v=ADQNFs9bfFk__#00-01-51_00-03-03_label_B4-0-0,768
v=ADQNFs9bfFk__#00-01-51_00-03-03_label_B4-0-0,1088
v=ADQNFs9bfFk__#00-01-51_00-03-03_label_B4-0-0,1486
v=ADQNFs9bfFk__#00-03-03_00-04-55_label_B4-0-0,416
